Posición,Jinete,Caballo,Puntos,Tiempo
1,Christian Rhomberg,Der Terminator Rr,0,57.16
2,Anna Klosowska,Eflim,0,59.04
3,Simon Heineke,Early Bird,0,62.03
4,Oleg Sokolenko,Shenanigan,0,62.89
5,Malgorzata Koszucka,V-querida Of Vigo Z,0,65.58
6,Raissa Sokolenko,Chevalier,0,66.44
7,Matthias Lucas,Octavia H 3,0,68.55
8,Maria Ciszek,Casall Conti,0,68.58
9,Anna Klosowska,Carbon,15,82.98
,Marie Flick,Dsp Charlott,EL,
,Silvio Weiss,Stella B,EL,
,Zuzanna Michalska,Ciao Bella Z,EL,
